GUBUN,YYYYMM,ID,NAME,NEW_ADDR1,NEW_ADDR
변경,202003,11176555,오가네밥상,서울특별시 강남구,"서울특별시 강남구 광평로 280, 지하2층  138호  로즈데일오피스텔"
변경,202003,11427227,(주)컬쳐몬스터,서울특별시 강남구,"서울특별시 강남구 언주로164길 29, 지하1층"
변경,202003,14560653,한빛심리상담연구소,서울특별시 강남구,"서울특별시 강남구 언주로30길 13, 2509호  대림아크로빌  대림아크로텔"
변경,202003,399326,(주)케이앤제이상사,서울특별시 강남구,"서울특별시 강남구 테헤란로 311, 아남타워빌딩"
변경,202003,1469439,(주)도도,서울특별시 강남구,"서울특별시 강남구 테헤란로14길 48, 지층  101호"
변경,202003,1487903,(주)러빙아이,서울특별시 강남구,"서울특별시 강남구 봉은사로 429, 지하1층"
변경,202003,1528263,(주)사운드그래프,서울특별시 강남구,"서울특별시 강남구 테헤란로13길 30, 지하1층"
변경,202003,1632744,(주)우성이앤티,서울특별시 강남구,서울특별시 강남구 역삼로 409
변경,202003,1711715,(주)키앤호,서울특별시 강남구,"서울특별시 강남구 강남대로102길 47, 지하1층"
변경,202003,2448479,대영상운,서울특별시 강남구,"서울특별시 강남구 광평로 280, 로즈데일오피스텔  1916호"
변경,202003,8393014,뮤잿즈,서울특별시 강남구,"서울특별시 강남구 압구정로2길 9, 유향빌딩  지하층"
변경,202003,11628888,(주)동행코리아,서울특별시 강남구,"서울특별시 강남구 봉은사로 415, 지하1층  3호"
변경,202003,13953639,신사고집,서울특별시 강남구,"서울특별시 강남구 강남대로158길 15, 1층"
변경,202003,14242253,에스엠뷰티랜드,서울특별시 강남구,서울특별시 강남구 압구정로28길 21
변경,202003,14405770,카페천국강남점,서울특별시 강남구,"서울특별시 강남구 논현로115길 4, 1층  전체다원빌딩"
변경,202003,14460040,뷰티당,서울특별시 강남구,"서울특별시 강남구 봉은사로25길 32, 지하1층  103호"
변경,202003,1520050,(주)엘홀딩스,서울특별시 강남구,"서울특별시 강남구 역삼로14길 13, 지층  01호"
변경,202003,1575434,(주)아너인테크디자인,서울특별시 강남구,"서울특별시 강남구 남부순환로365길 38, 지하1층"
변경,202003,1600365,(주)에이씨씨네트웍스,서울특별시 강남구,"서울특별시 강남구 도산대로25길 20, 지층  1호"
변경,202003,6550730,(주)정공예,서울특별시 강남구,"서울특별시 강남구 도산대로 110, 7동 -15 대광빌딩  402호"
변경,202003,7369435,대치제2지구주택재건축정비사업조합,서울특별시 강남구,"서울특별시 강남구 도곡로87길 6, 지하1층"
변경,202003,7435694,스키노바,서울특별시 강남구,"서울특별시 강남구 테헤란로87길 37, 5층  영진빌딩"
변경,202003,9970931,(주)캘리무역,서울특별시 강남구,"서울특별시 강남구 선릉로100길 30, 지하1층"
변경,202003,11628898,(주)클라우드시티,서울특별시 강남구,"서울특별시 강남구 선릉로92길 42, 지하1층"
변경,202003,13919194,(유)빌드인베스트,서울특별시 강남구,"서울특별시 강남구 도곡로 441, 지하1층"
변경,202003,14038124,(주)장산,서울특별시 강남구,"서울특별시 강남구 언주로 702, 지하1층"
변경,202003,14776059,(주)티포티디자인,서울특별시 강남구,"서울특별시 강남구 논현로8길 11, 지하1층"
변경,202003,1559029,(주)스톤인테그리티,서울특별시 강남구,서울특별시 강남구 강남대로156길 31-15
변경,202003,1710055,(주)크라운넷,서울특별시 강남구,"서울특별시 강남구 삼성로 549, 지하1층"
변경,202003,1754995,(주)해피레볼루션,서울특별시 강남구,"서울특별시 강남구 강남대로94길 9, 지하1층"
변경,202003,1789964,광하건설(주),서울특별시 강남구,"서울특별시 강남구 역삼로12길 18-4, 834동 -25 2층  202호"
변경,202003,1959839,스펜서인베스트먼트(주),서울특별시 강남구,"서울특별시 강남구 일원로5길 73, B3호"
변경,202003,1986406,앤지비(주),서울특별시 강남구,"서울특별시 강남구 논현로 503, 송촌빌딩  5층  (주)인덱스"
변경,202003,8043660,이현통상,서울특별시 강남구,"서울특별시 강남구 언주로 314, 제비동 115-2호  강남프라자"
변경,202003,9967323,(주)에이원기획,서울특별시 강남구,"서울특별시 강남구 봉은사로82길 29, 지하1층"
변경,202003,10859125,(주)마블상사,서울특별시 강남구,"서울특별시 강남구 학동로 311, 지층  116호"
변경,202003,11223075,(주)크레이지트라이브,서울특별시 강남구,"서울특별시 강남구 선릉로108길 7, 지하1층"
변경,202003,1488034,(주)럭키스트라이크,서울특별시 강남구,"서울특별시 강남구 선릉로152길 17, 지하1층"
변경,202003,1650535,(주)이레에코텍,서울특별시 강남구,"서울특별시 강남구 도곡로37길 35, 지하1층"
변경,202003,1785316,곰브리치코리아(주),서울특별시 강남구,"서울특별시 강남구 일원로5길 73, B3호"
변경,202003,2817325,신영빌딩,서울특별시 강남구,서울특별시 강남구 논현로151길 16
변경,202003,6496878,(주)알테아,서울특별시 강남구,"서울특별시 강남구 영동대로 213, 지하1층  2호"
변경,202003,7306650,(주)화백코리아,서울특별시 강남구,"서울특별시 강남구 영동대로 417, 지하1층  2호"
변경,202003,7324392,(주)지티엔,서울특별시 강남구,"서울특별시 강남구 언주로108길 21-7, 지하1층"
변경,202003,7757530,창의디자인벡터미술학원,서울특별시 강남구,"서울특별시 강남구 선릉로64길 15-13, 서울강남구   1동 -6층"
변경,202003,8301170,롯데슈퍼강남역가맹점,서울특별시 강남구,"서울특별시 강남구 강남대로84길 23, 1층  110호  한라클래식오피스텔"
변경,202003,11007080,(주)올카인드코퍼레이션,서울특별시 강남구,"서울특별시 강남구 학동로56길 50, 지하1층"
변경,202003,11424013,(주)아스클레피오스,서울특별시 강남구,"서울특별시 강남구 압구정로30길 60, 지하1층"
변경,202003,11427613,(주)탈잉,서울특별시 강남구,서울특별시 강남구 테헤란로5길 51-18
변경,202003,1510491,(주)바이블랙,서울특별시 강남구,"서울특별시 강남구 도산대로54길 30, 지하2층"
변경,202003,1684217,(주)지엔지니어링,서울특별시 강남구,"서울특별시 강남구 밤고개로14길 16, 지하1층"
변경,202003,1849351,(사)도시및지역계획연구원,서울특별시 강남구,서울특별시 강남구 테헤란로7길 22
변경,202003,2050010,이창교역,서울특별시 강남구,"서울특별시 강남구 영동대로 511, 무역센터트레이드타워  159동 -1 무역센터 C-56호"
변경,202003,9048152,(주)갤럭시아에스엠,서울특별시 강남구,"서울특별시 강남구 학동로 311, 7층  미성빌딩"
변경,202003,9284381,알에셋마스터리스(주),서울특별시 강남구,"서울특별시 강남구 테헤란로70길 16, 4층"
변경,202003,9374137,(주)에스피알씨,서울특별시 강남구,"서울특별시 강남구 논현로 635, 1층  우림빌딩"
변경,202003,9972315,(주)프린팅솔루션즈,서울특별시 강남구,"서울특별시 강남구 강남대로124길 20, 지하1층"
변경,202003,10708617,에이치에스케이이벤트(주),서울특별시 강남구,"서울특별시 강남구 언주로147길 9-11, 지하1층"
변경,202003,10716639,(주)오스카엔터테인먼트,서울특별시 강남구,"서울특별시 강남구 선릉로 747, 지하2층"
변경,202003,14559187,(주)프라임스톤컨설팅,서울특별시 강남구,"서울특별시 강남구 논현로168길 36, 2층  207호"
변경,202003,650167,경신인터내셔널(주),서울특별시 강남구,서울특별시 강남구 선릉로 431
변경,202003,831077,텐텐호텔,서울특별시 강남구,서울특별시 강남구 테헤란로38길 8
변경,202003,1078638,탑투어,서울특별시 강남구,"서울특별시 강남구 테헤란로 313, 614호"
변경,202003,1600535,(주)에이알건축사사무소,서울특별시 강남구,"서울특별시 강남구 언주로148길 14, 3동 동2층"
변경,202003,1629183,(주)와이지디자인,서울특별시 강남구,"서울특별시 강남구 선릉로90길 40, 지하1층  신성위너스빌딩"
변경,202003,1629534,(주)마뱅코리아,서울특별시 강남구,"서울특별시 강남구 압구정로10길 13, 지하1층"
변경,202003,1725590,(주)팀더베이직,서울특별시 강남구,"서울특별시 강남구 압구정로46길 5-2, 지하2층"
변경,202003,9470987,쏭띠뷰띠,서울특별시 강남구,"서울특별시 강남구 남부순환로 2927, 지1층  103호  대치 클래시아"
변경,202003,9572857,엠에스골프,서울특별시 강남구,"서울특별시 강남구 언주로 563, 2층  일진스포월드"
변경,202003,10516637,싸이멕코리아(주),서울특별시 강남구,"서울특별시 강남구 테헤란로 534, 20층  비알  7호"
변경,202003,11092611,스킨힐사이언스,서울특별시 강남구,"서울특별시 강남구 논현로150길 15, 402호  동성빌딩"
변경,202003,11495057,(주)베스트마린,서울특별시 강남구,서울특별시 강남구 봉은사로50길 43
변경,202003,11695517,(주)더프로모션컴퍼니,서울특별시 강남구,"서울특별시 강남구 도곡로63길 31, 지하층 층"
변경,202003,13982276,(주)트라이앵글와이드,서울특별시 강남구,"서울특별시 강남구 삼성로 540, 지하1층"
변경,202003,853829,GS25S신사역점,서울특별시 강남구,"서울특별시 강남구 도산대로 102, 지하철3호 선지하상가  327동 -03"
변경,202003,1667907,(주)정진벨라듀,서울특별시 강남구,"서울특별시 강남구 논현로34길 26, 지층   2호"
변경,202003,1874778,마이스파트너스(주),서울특별시 강남구,"서울특별시 강남구 테헤란로38길 6, 지하1층"
변경,202003,2019622,(주)옥토버픽쳐스코리아,서울특별시 강남구,"서울특별시 강남구 언주로134길 31, 지하1층"
변경,202003,8765220,한스클럽하우스,서울특별시 강남구,"서울특별시 강남구 언주로 626, 102호  논현로얄팰리스"
변경,202003,9380319,대디롱레그스,서울특별시 강남구,"서울특별시 강남구 학동로30길 39, 2층  201호"
변경,202003,10718510,(주)한류문화관광산업,서울특별시 강남구,"서울특별시 강남구 테헤란로25길 15-3, 지하2층"
변경,202003,11417609,(주)포지티브코리아,서울특별시 강남구,"서울특별시 강남구 압구정로46길 75, 지하1층"
변경,202003,13799347,버텍스,서울특별시 강남구,"서울특별시 강남구 강남대로124길 74, 1층  101호"
변경,202003,14530501,더삶디자인,서울특별시 강남구,"서울특별시 강남구 남부순환로 2814, 지하층   307호  서울여성창업프라자"
변경,202003,1034380,(주)시니어앤파트너즈,서울특별시 강남구,서울특별시 강남구 영동대로 511
변경,202003,1443767,(주)네임엔코,서울특별시 강남구,"서울특별시 강남구 논현로102길 19, 지하1층"
변경,202003,1554883,(주)쇼스트리트,서울특별시 강남구,"서울특별시 강남구 언주로135길 25, 지층  옐로우프로덕션"
변경,202003,1606337,(주)에코빌이앤지건축사사무소,서울특별시 강남구,"서울특별시 강남구 개포로 508, 지하1층  507호"
변경,202003,1682175,(주)지세븐원,서울특별시 강남구,"서울특별시 강남구 선릉로100길 30, 지하1층"
변경,202003,1728249,(주)팬텀플러스,서울특별시 강남구,"서울특별시 강남구 봉은사로21길 6, 지하1층"
변경,202003,2020315,올리브메니지먼트(주),서울특별시 강남구,"서울특별시 강남구 선릉로152길 37, 지하1층"
변경,202003,7319652,(주)맵스엔터테인먼트,서울특별시 강남구,"서울특별시 강남구 압구정로79길 60, 지하2층"
변경,202003,8065508,티앤에이세무회계사무소,서울특별시 강남구,"서울특별시 강남구 삼성로 508, 엘지트윈텔2차아파트 501호 호 506호"
변경,202003,9526835,제일양,서울특별시 강남구,"서울특별시 강남구 테헤란로53길 16, 1층  예안빌딩"
